Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,hour,date,day_of_week,duration_min,time_slot
207,City,,No Cars Available,2016-07-11 06:06:00,,6,2016-07-11,Monday,,Morning (5-9)
199,City,,No Cars Available,2016-07-11 06:07:00,,6,2016-07-11,Monday,,Morning (5-9)
203,City,,No Cars Available,2016-07-11 06:07:00,,6,2016-07-11,Monday,,Morning (5-9)
221,City,,No Cars Available,2016-07-11 06:16:00,,6,2016-07-11,Monday,,Morning (5-9)
226,City,,No Cars Available,2016-07-11 06:21:00,,6,2016-07-11,Monday,,Morning (5-9)
228,City,,No Cars Available,2016-07-11 06:24:00,,6,2016-07-11,Monday,,Morning (5-9)
231,City,,No Cars Available,2016-07-11 06:26:00,,6,2016-07-11,Monday,,Morning (5-9)
230,City,,No Cars Available,2016-07-11 06:27:00,,6,2016-07-11,Monday,,Morning (5-9)
254,City,,No Cars Available,2016-07-11 06:40:00,,6,2016-07-11,Monday,,Morning (5-9)
263,City,,No Cars Available,2016-07-11 06:44:00,,6,2016-07-11,Monday,,Morning (5-9)
255,City,,No Cars Available,2016-07-11 06:44:00,,6,2016-07-11,Monday,,Morning (5-9)
259,City,,No Cars Available,2016-07-11 06:46:00,,6,2016-07-11,Monday,,Morning (5-9)
266,City,,No Cars Available,2016-07-11 06:47:00,,6,2016-07-11,Monday,,Morning (5-9)
274,City,,No Cars Available,2016-07-11 06:50:00,,6,2016-07-11,Monday,,Morning (5-9)
272,City,,No Cars Available,2016-07-11 06:50:00,,6,2016-07-11,Monday,,Morning (5-9)
287,City,,No Cars Available,2016-07-11 07:05:00,,7,2016-07-11,Monday,,Morning (5-9)
288,City,,No Cars Available,2016-07-11 07:05:00,,7,2016-07-11,Monday,,Morning (5-9)
300,City,,No Cars Available,2016-07-11 07:13:00,,7,2016-07-11,Monday,,Morning (5-9)
331,City,,No Cars Available,2016-07-11 07:47:00,,7,2016-07-11,Monday,,Morning (5-9)
337,City,,No Cars Available,2016-07-11 07:50:00,,7,2016-07-11,Monday,,Morning (5-9)
342,City,,No Cars Available,2016-07-11 07:51:00,,7,2016-07-11,Monday,,Morning (5-9)
349,City,,No Cars Available,2016-07-11 07:51:00,,7,2016-07-11,Monday,,Morning (5-9)
344,City,,No Cars Available,2016-07-11 07:52:00,,7,2016-07-11,Monday,,Morning (5-9)
348,City,,No Cars Available,2016-07-11 07:54:00,,7,2016-07-11,Monday,,Morning (5-9)
359,City,,No Cars Available,2016-07-11 07:58:00,,7,2016-07-11,Monday,,Morning (5-9)
367,City,,No Cars Available,2016-07-11 08:03:00,,8,2016-07-11,Monday,,Morning (5-9)
356,City,,No Cars Available,2016-07-11 08:03:00,,8,2016-07-11,Monday,,Morning (5-9)
369,City,,No Cars Available,2016-07-11 08:04:00,,8,2016-07-11,Monday,,Morning (5-9)
364,City,,No Cars Available,2016-07-11 08:05:00,,8,2016-07-11,Monday,,Morning (5-9)
372,City,,No Cars Available,2016-07-11 08:07:00,,8,2016-07-11,Monday,,Morning (5-9)
365,City,,No Cars Available,2016-07-11 08:07:00,,8,2016-07-11,Monday,,Morning (5-9)
390,City,,No Cars Available,2016-07-11 08:17:00,,8,2016-07-11,Monday,,Morning (5-9)
388,City,,No Cars Available,2016-07-11 08:21:00,,8,2016-07-11,Monday,,Morning (5-9)
385,City,,No Cars Available,2016-07-11 08:21:00,,8,2016-07-11,Monday,,Morning (5-9)
396,City,,No Cars Available,2016-07-11 08:29:00,,8,2016-07-11,Monday,,Morning (5-9)
413,City,,No Cars Available,2016-07-11 08:37:00,,8,2016-07-11,Monday,,Morning (5-9)
408,City,,No Cars Available,2016-07-11 08:37:00,,8,2016-07-11,Monday,,Morning (5-9)
416,City,,No Cars Available,2016-07-11 08:39:00,,8,2016-07-11,Monday,,Morning (5-9)
435,City,,No Cars Available,2016-07-11 08:55:00,,8,2016-07-11,Monday,,Morning (5-9)
440,City,,No Cars Available,2016-07-11 09:08:00,,9,2016-07-11,Monday,,Morning (5-9)
434,City,,No Cars Available,2016-07-11 09:09:00,,9,2016-07-11,Monday,,Morning (5-9)
456,City,,No Cars Available,2016-07-11 09:13:00,,9,2016-07-11,Monday,,Morning (5-9)
453,City,,No Cars Available,2016-07-11 09:13:00,,9,2016-07-11,Monday,,Morning (5-9)
442,City,,No Cars Available,2016-07-11 09:15:00,,9,2016-07-11,Monday,,Morning (5-9)
478,City,,No Cars Available,2016-07-11 09:16:00,,9,2016-07-11,Monday,,Morning (5-9)
452,City,,No Cars Available,2016-07-11 09:16:00,,9,2016-07-11,Monday,,Morning (5-9)
460,City,,No Cars Available,2016-07-11 09:21:00,,9,2016-07-11,Monday,,Morning (5-9)
473,Airport,,No Cars Available,2016-07-11 09:22:00,,9,2016-07-11,Monday,,Morning (5-9)
472,City,,No Cars Available,2016-07-11 09:25:00,,9,2016-07-11,Monday,,Morning (5-9)
496,City,,No Cars Available,2016-07-11 09:29:00,,9,2016-07-11,Monday,,Morning (5-9)
487,City,,No Cars Available,2016-07-11 09:31:00,,9,2016-07-11,Monday,,Morning (5-9)
498,City,,No Cars Available,2016-07-11 09:35:00,,9,2016-07-11,Monday,,Morning (5-9)
503,City,,No Cars Available,2016-07-11 09:37:00,,9,2016-07-11,Monday,,Morning (5-9)
502,City,,No Cars Available,2016-07-11 09:40:00,,9,2016-07-11,Monday,,Morning (5-9)
509,City,,No Cars Available,2016-07-11 09:42:00,,9,2016-07-11,Monday,,Morning (5-9)
506,City,,No Cars Available,2016-07-11 09:43:00,,9,2016-07-11,Monday,,Morning (5-9)
522,City,,No Cars Available,2016-07-11 09:48:00,,9,2016-07-11,Monday,,Morning (5-9)
516,City,,No Cars Available,2016-07-11 09:49:00,,9,2016-07-11,Monday,,Morning (5-9)
524,City,,No Cars Available,2016-07-11 09:50:00,,9,2016-07-11,Monday,,Morning (5-9)
527,City,,No Cars Available,2016-07-11 09:52:00,,9,2016-07-11,Monday,,Morning (5-9)
530,City,,No Cars Available,2016-07-11 09:57:00,,9,2016-07-11,Monday,,Morning (5-9)
539,City,,No Cars Available,2016-07-11 09:59:00,,9,2016-07-11,Monday,,Morning (5-9)
541,City,,No Cars Available,2016-07-11 10:03:00,,10,2016-07-11,Monday,,Afternoon (10-16)
548,City,,No Cars Available,2016-07-11 10:04:00,,10,2016-07-11,Monday,,Afternoon (10-16)
563,Airport,,No Cars Available,2016-07-11 10:17:00,,10,2016-07-11,Monday,,Afternoon (10-16)
562,Airport,,No Cars Available,2016-07-11 10:18:00,,10,2016-07-11,Monday,,Afternoon (10-16)
566,City,,No Cars Available,2016-07-11 10:20:00,,10,2016-07-11,Monday,,Afternoon (10-16)
567,Airport,,No Cars Available,2016-07-11 10:21:00,,10,2016-07-11,Monday,,Afternoon (10-16)
576,City,,No Cars Available,2016-07-11 10:58:00,,10,2016-07-11,Monday,,Afternoon (10-16)
581,Airport,,No Cars Available,2016-07-11 11:00:00,,11,2016-07-11,Monday,,Afternoon (10-16)
587,City,,No Cars Available,2016-07-11 11:17:00,,11,2016-07-11,Monday,,Afternoon (10-16)
593,City,,No Cars Available,2016-07-11 11:22:00,,11,2016-07-11,Monday,,Afternoon (10-16)
594,Airport,,No Cars Available,2016-07-11 11:31:00,,11,2016-07-11,Monday,,Afternoon (10-16)
601,City,,No Cars Available,2016-07-11 11:40:00,,11,2016-07-11,Monday,,Afternoon (10-16)
606,City,,No Cars Available,2016-07-11 11:42:00,,11,2016-07-11,Monday,,Afternoon (10-16)
611,Airport,,No Cars Available,2016-07-11 11:53:00,,11,2016-07-11,Monday,,Afternoon (10-16)
613,City,,No Cars Available,2016-07-11 11:56:00,,11,2016-07-11,Monday,,Afternoon (10-16)
617,Airport,,No Cars Available,2016-07-11 11:57:00,,11,2016-07-11,Monday,,Afternoon (10-16)
624,City,,No Cars Available,2016-07-11 12:06:00,,12,2016-07-11,Monday,,Afternoon (10-16)
633,City,,No Cars Available,2016-07-11 12:26:00,,12,2016-07-11,Monday,,Afternoon (10-16)
646,Airport,,No Cars Available,2016-07-11 12:37:00,,12,2016-07-11,Monday,,Afternoon (10-16)
654,Airport,,No Cars Available,2016-07-11 12:45:00,,12,2016-07-11,Monday,,Afternoon (10-16)
655,City,,No Cars Available,2016-07-11 12:53:00,,12,2016-07-11,Monday,,Afternoon (10-16)
658,City,,No Cars Available,2016-07-11 12:54:00,,12,2016-07-11,Monday,,Afternoon (10-16)
659,City,,No Cars Available,2016-07-11 12:55:00,,12,2016-07-11,Monday,,Afternoon (10-16)
667,City,,No Cars Available,2016-07-11 13:01:00,,13,2016-07-11,Monday,,Afternoon (10-16)
665,Airport,,No Cars Available,2016-07-11 13:04:00,,13,2016-07-11,Monday,,Afternoon (10-16)
668,City,,No Cars Available,2016-07-11 13:06:00,,13,2016-07-11,Monday,,Afternoon (10-16)
674,City,,No Cars Available,2016-07-11 13:15:00,,13,2016-07-11,Monday,,Afternoon (10-16)
670,Airport,,No Cars Available,2016-07-11 13:18:00,,13,2016-07-11,Monday,,Afternoon (10-16)
673,Airport,,No Cars Available,2016-07-11 13:24:00,,13,2016-07-11,Monday,,Afternoon (10-16)
678,Airport,,No Cars Available,2016-07-11 13:33:00,,13,2016-07-11,Monday,,Afternoon (10-16)
690,Airport,,No Cars Available,2016-07-11 13:41:00,,13,2016-07-11,Monday,,Afternoon (10-16)
685,City,,No Cars Available,2016-07-11 13:43:00,,13,2016-07-11,Monday,,Afternoon (10-16)
691,City,,No Cars Available,2016-07-11 13:46:00,,13,2016-07-11,Monday,,Afternoon (10-16)
695,City,,No Cars Available,2016-07-11 13:54:00,,13,2016-07-11,Monday,,Afternoon (10-16)
696,City,,No Cars Available,2016-07-11 14:01:00,,14,2016-07-11,Monday,,Afternoon (10-16)
705,Airport,,No Cars Available,2016-07-11 14:12:00,,14,2016-07-11,Monday,,Afternoon (10-16)
713,City,,No Cars Available,2016-07-11 14:41:00,,14,2016-07-11,Monday,,Afternoon (10-16)
716,City,,No Cars Available,2016-07-11 14:52:00,,14,2016-07-11,Monday,,Afternoon (10-16)
722,Airport,,No Cars Available,2016-07-11 14:57:00,,14,2016-07-11,Monday,,Afternoon (10-16)
731,City,,No Cars Available,2016-07-11 15:11:00,,15,2016-07-11,Monday,,Afternoon (10-16)
730,Airport,,No Cars Available,2016-07-11 15:14:00,,15,2016-07-11,Monday,,Afternoon (10-16)
734,City,,No Cars Available,2016-07-11 15:22:00,,15,2016-07-11,Monday,,Afternoon (10-16)
755,Airport,,No Cars Available,2016-07-11 16:03:00,,16,2016-07-11,Monday,,Afternoon (10-16)
762,City,,No Cars Available,2016-07-11 16:12:00,,16,2016-07-11,Monday,,Afternoon (10-16)
765,Airport,,No Cars Available,2016-07-11 16:16:00,,16,2016-07-11,Monday,,Afternoon (10-16)
764,City,,No Cars Available,2016-07-11 16:21:00,,16,2016-07-11,Monday,,Afternoon (10-16)
767,City,,No Cars Available,2016-07-11 16:24:00,,16,2016-07-11,Monday,,Afternoon (10-16)
768,Airport,,No Cars Available,2016-07-11 16:26:00,,16,2016-07-11,Monday,,Afternoon (10-16)
770,Airport,,No Cars Available,2016-07-11 16:27:00,,16,2016-07-11,Monday,,Afternoon (10-16)
776,City,,No Cars Available,2016-07-11 16:34:00,,16,2016-07-11,Monday,,Afternoon (10-16)
783,City,,No Cars Available,2016-07-11 16:48:00,,16,2016-07-11,Monday,,Afternoon (10-16)
787,Airport,,No Cars Available,2016-07-11 16:50:00,,16,2016-07-11,Monday,,Afternoon (10-16)
786,Airport,,No Cars Available,2016-07-11 16:50:00,,16,2016-07-11,Monday,,Afternoon (10-16)
795,Airport,,No Cars Available,2016-07-11 17:09:00,,17,2016-07-11,Monday,,Evening (17-20)
796,Airport,,No Cars Available,2016-07-11 17:11:00,,17,2016-07-11,Monday,,Evening (17-20)
803,Airport,,No Cars Available,2016-07-11 17:14:00,,17,2016-07-11,Monday,,Evening (17-20)
802,Airport,,No Cars Available,2016-07-11 17:15:00,,17,2016-07-11,Monday,,Evening (17-20)
806,Airport,,No Cars Available,2016-07-11 17:15:00,,17,2016-07-11,Monday,,Evening (17-20)
798,Airport,,No Cars Available,2016-07-11 17:17:00,,17,2016-07-11,Monday,,Evening (17-20)
804,Airport,,No Cars Available,2016-07-11 17:18:00,,17,2016-07-11,Monday,,Evening (17-20)
808,Airport,,No Cars Available,2016-07-11 17:19:00,,17,2016-07-11,Monday,,Evening (17-20)
810,Airport,,No Cars Available,2016-07-11 17:20:00,,17,2016-07-11,Monday,,Evening (17-20)
807,Airport,,No Cars Available,2016-07-11 17:20:00,,17,2016-07-11,Monday,,Evening (17-20)
814,Airport,,No Cars Available,2016-07-11 17:21:00,,17,2016-07-11,Monday,,Evening (17-20)
820,Airport,,No Cars Available,2016-07-11 17:21:00,,17,2016-07-11,Monday,,Evening (17-20)
811,Airport,,No Cars Available,2016-07-11 17:23:00,,17,2016-07-11,Monday,,Evening (17-20)
813,Airport,,No Cars Available,2016-07-11 17:23:00,,17,2016-07-11,Monday,,Evening (17-20)
809,Airport,,No Cars Available,2016-07-11 17:24:00,,17,2016-07-11,Monday,,Evening (17-20)
816,Airport,,No Cars Available,2016-07-11 17:24:00,,17,2016-07-11,Monday,,Evening (17-20)
815,Airport,,No Cars Available,2016-07-11 17:25:00,,17,2016-07-11,Monday,,Evening (17-20)
812,Airport,,No Cars Available,2016-07-11 17:28:00,,17,2016-07-11,Monday,,Evening (17-20)
823,Airport,,No Cars Available,2016-07-11 17:28:00,,17,2016-07-11,Monday,,Evening (17-20)
818,Airport,,No Cars Available,2016-07-11 17:31:00,,17,2016-07-11,Monday,,Evening (17-20)
822,Airport,,No Cars Available,2016-07-11 17:33:00,,17,2016-07-11,Monday,,Evening (17-20)
830,Airport,,No Cars Available,2016-07-11 17:34:00,,17,2016-07-11,Monday,,Evening (17-20)
824,Airport,,No Cars Available,2016-07-11 17:34:00,,17,2016-07-11,Monday,,Evening (17-20)
827,Airport,,No Cars Available,2016-07-11 17:35:00,,17,2016-07-11,Monday,,Evening (17-20)
829,Airport,,No Cars Available,2016-07-11 17:35:00,,17,2016-07-11,Monday,,Evening (17-20)
825,Airport,,No Cars Available,2016-07-11 17:36:00,,17,2016-07-11,Monday,,Evening (17-20)
841,Airport,,No Cars Available,2016-07-11 17:39:00,,17,2016-07-11,Monday,,Evening (17-20)
836,Airport,,No Cars Available,2016-07-11 17:40:00,,17,2016-07-11,Monday,,Evening (17-20)
842,Airport,,No Cars Available,2016-07-11 17:40:00,,17,2016-07-11,Monday,,Evening (17-20)
837,City,,No Cars Available,2016-07-11 17:41:00,,17,2016-07-11,Monday,,Evening (17-20)
835,Airport,,No Cars Available,2016-07-11 17:42:00,,17,2016-07-11,Monday,,Evening (17-20)
839,Airport,,No Cars Available,2016-07-11 17:44:00,,17,2016-07-11,Monday,,Evening (17-20)
849,Airport,,No Cars Available,2016-07-11 17:45:00,,17,2016-07-11,Monday,,Evening (17-20)
854,Airport,,No Cars Available,2016-07-11 17:48:00,,17,2016-07-11,Monday,,Evening (17-20)
851,Airport,,No Cars Available,2016-07-11 17:48:00,,17,2016-07-11,Monday,,Evening (17-20)
850,Airport,,No Cars Available,2016-07-11 17:50:00,,17,2016-07-11,Monday,,Evening (17-20)
862,Airport,,No Cars Available,2016-07-11 17:51:00,,17,2016-07-11,Monday,,Evening (17-20)
861,Airport,,No Cars Available,2016-07-11 17:53:00,,17,2016-07-11,Monday,,Evening (17-20)
858,Airport,,No Cars Available,2016-07-11 17:56:00,,17,2016-07-11,Monday,,Evening (17-20)
875,Airport,,No Cars Available,2016-07-11 17:57:00,,17,2016-07-11,Monday,,Evening (17-20)
873,Airport,,No Cars Available,2016-07-11 17:57:00,,17,2016-07-11,Monday,,Evening (17-20)
869,Airport,,No Cars Available,2016-07-11 17:58:00,,17,2016-07-11,Monday,,Evening (17-20)
868,Airport,,No Cars Available,2016-07-11 17:58:00,,17,2016-07-11,Monday,,Evening (17-20)
864,Airport,,No Cars Available,2016-07-11 17:59:00,,17,2016-07-11,Monday,,Evening (17-20)
866,Airport,,No Cars Available,2016-07-11 18:00:00,,18,2016-07-11,Monday,,Evening (17-20)
880,Airport,,No Cars Available,2016-07-11 18:01:00,,18,2016-07-11,Monday,,Evening (17-20)
877,Airport,,No Cars Available,2016-07-11 18:02:00,,18,2016-07-11,Monday,,Evening (17-20)
879,Airport,,No Cars Available,2016-07-11 18:02:00,,18,2016-07-11,Monday,,Evening (17-20)
874,Airport,,No Cars Available,2016-07-11 18:04:00,,18,2016-07-11,Monday,,Evening (17-20)
881,Airport,,No Cars Available,2016-07-11 18:05:00,,18,2016-07-11,Monday,,Evening (17-20)
886,Airport,,No Cars Available,2016-07-11 18:05:00,,18,2016-07-11,Monday,,Evening (17-20)
894,Airport,,No Cars Available,2016-07-11 18:07:00,,18,2016-07-11,Monday,,Evening (17-20)
890,Airport,,No Cars Available,2016-07-11 18:07:00,,18,2016-07-11,Monday,,Evening (17-20)
883,Airport,,No Cars Available,2016-07-11 18:07:00,,18,2016-07-11,Monday,,Evening (17-20)
888,Airport,,No Cars Available,2016-07-11 18:09:00,,18,2016-07-11,Monday,,Evening (17-20)
885,Airport,,No Cars Available,2016-07-11 18:09:00,,18,2016-07-11,Monday,,Evening (17-20)
895,Airport,,No Cars Available,2016-07-11 18:10:00,,18,2016-07-11,Monday,,Evening (17-20)
882,Airport,,No Cars Available,2016-07-11 18:10:00,,18,2016-07-11,Monday,,Evening (17-20)
889,Airport,,No Cars Available,2016-07-11 18:11:00,,18,2016-07-11,Monday,,Evening (17-20)
893,Airport,,No Cars Available,2016-07-11 18:11:00,,18,2016-07-11,Monday,,Evening (17-20)
896,City,,No Cars Available,2016-07-11 18:11:00,,18,2016-07-11,Monday,,Evening (17-20)
892,Airport,,No Cars Available,2016-07-11 18:12:00,,18,2016-07-11,Monday,,Evening (17-20)
906,Airport,,No Cars Available,2016-07-11 18:12:00,,18,2016-07-11,Monday,,Evening (17-20)
897,Airport,,No Cars Available,2016-07-11 18:13:00,,18,2016-07-11,Monday,,Evening (17-20)
902,Airport,,No Cars Available,2016-07-11 18:13:00,,18,2016-07-11,Monday,,Evening (17-20)
901,Airport,,No Cars Available,2016-07-11 18:14:00,,18,2016-07-11,Monday,,Evening (17-20)
922,Airport,,No Cars Available,2016-07-11 18:16:00,,18,2016-07-11,Monday,,Evening (17-20)
905,Airport,,No Cars Available,2016-07-11 18:17:00,,18,2016-07-11,Monday,,Evening (17-20)
908,Airport,,No Cars Available,2016-07-11 18:17:00,,18,2016-07-11,Monday,,Evening (17-20)
915,Airport,,No Cars Available,2016-07-11 18:18:00,,18,2016-07-11,Monday,,Evening (17-20)
920,Airport,,No Cars Available,2016-07-11 18:19:00,,18,2016-07-11,Monday,,Evening (17-20)
911,Airport,,No Cars Available,2016-07-11 18:21:00,,18,2016-07-11,Monday,,Evening (17-20)
916,Airport,,No Cars Available,2016-07-11 18:21:00,,18,2016-07-11,Monday,,Evening (17-20)
907,Airport,,No Cars Available,2016-07-11 18:21:00,,18,2016-07-11,Monday,,Evening (17-20)
925,Airport,,No Cars Available,2016-07-11 18:22:00,,18,2016-07-11,Monday,,Evening (17-20)
935,Airport,,No Cars Available,2016-07-11 18:22:00,,18,2016-07-11,Monday,,Evening (17-20)
912,Airport,,No Cars Available,2016-07-11 18:23:00,,18,2016-07-11,Monday,,Evening (17-20)
921,Airport,,No Cars Available,2016-07-11 18:24:00,,18,2016-07-11,Monday,,Evening (17-20)
931,Airport,,No Cars Available,2016-07-11 18:27:00,,18,2016-07-11,Monday,,Evening (17-20)
917,Airport,,No Cars Available,2016-07-11 18:28:00,,18,2016-07-11,Monday,,Evening (17-20)
937,Airport,,No Cars Available,2016-07-11 18:29:00,,18,2016-07-11,Monday,,Evening (17-20)
934,Airport,,No Cars Available,2016-07-11 18:29:00,,18,2016-07-11,Monday,,Evening (17-20)
933,Airport,,No Cars Available,2016-07-11 18:29:00,,18,2016-07-11,Monday,,Evening (17-20)
924,Airport,,No Cars Available,2016-07-11 18:30:00,,18,2016-07-11,Monday,,Evening (17-20)
942,Airport,,No Cars Available,2016-07-11 18:30:00,,18,2016-07-11,Monday,,Evening (17-20)
938,Airport,,No Cars Available,2016-07-11 18:31:00,,18,2016-07-11,Monday,,Evening (17-20)
940,Airport,,No Cars Available,2016-07-11 18:32:00,,18,2016-07-11,Monday,,Evening (17-20)
953,Airport,,No Cars Available,2016-07-11 18:35:00,,18,2016-07-11,Monday,,Evening (17-20)
941,Airport,,No Cars Available,2016-07-11 18:35:00,,18,2016-07-11,Monday,,Evening (17-20)
946,Airport,,No Cars Available,2016-07-11 18:36:00,,18,2016-07-11,Monday,,Evening (17-20)
950,Airport,,No Cars Available,2016-07-11 18:36:00,,18,2016-07-11,Monday,,Evening (17-20)
948,Airport,,No Cars Available,2016-07-11 18:37:00,,18,2016-07-11,Monday,,Evening (17-20)
945,Airport,,No Cars Available,2016-07-11 18:38:00,,18,2016-07-11,Monday,,Evening (17-20)
955,Airport,,No Cars Available,2016-07-11 18:40:00,,18,2016-07-11,Monday,,Evening (17-20)
956,Airport,,No Cars Available,2016-07-11 18:40:00,,18,2016-07-11,Monday,,Evening (17-20)
949,Airport,,No Cars Available,2016-07-11 18:41:00,,18,2016-07-11,Monday,,Evening (17-20)
958,Airport,,No Cars Available,2016-07-11 18:42:00,,18,2016-07-11,Monday,,Evening (17-20)
957,Airport,,No Cars Available,2016-07-11 18:42:00,,18,2016-07-11,Monday,,Evening (17-20)
959,Airport,,No Cars Available,2016-07-11 18:43:00,,18,2016-07-11,Monday,,Evening (17-20)
961,Airport,,No Cars Available,2016-07-11 18:46:00,,18,2016-07-11,Monday,,Evening (17-20)
964,Airport,,No Cars Available,2016-07-11 18:46:00,,18,2016-07-11,Monday,,Evening (17-20)
966,Airport,,No Cars Available,2016-07-11 18:48:00,,18,2016-07-11,Monday,,Evening (17-20)
970,Airport,,No Cars Available,2016-07-11 18:49:00,,18,2016-07-11,Monday,,Evening (17-20)
968,Airport,,No Cars Available,2016-07-11 18:49:00,,18,2016-07-11,Monday,,Evening (17-20)
971,Airport,,No Cars Available,2016-07-11 18:49:00,,18,2016-07-11,Monday,,Evening (17-20)
965,Airport,,No Cars Available,2016-07-11 18:50:00,,18,2016-07-11,Monday,,Evening (17-20)
962,Airport,,No Cars Available,2016-07-11 18:51:00,,18,2016-07-11,Monday,,Evening (17-20)
973,Airport,,No Cars Available,2016-07-11 18:54:00,,18,2016-07-11,Monday,,Evening (17-20)
969,Airport,,No Cars Available,2016-07-11 18:55:00,,18,2016-07-11,Monday,,Evening (17-20)
989,Airport,,No Cars Available,2016-07-11 18:57:00,,18,2016-07-11,Monday,,Evening (17-20)
974,Airport,,No Cars Available,2016-07-11 18:58:00,,18,2016-07-11,Monday,,Evening (17-20)
983,Airport,,No Cars Available,2016-07-11 18:58:00,,18,2016-07-11,Monday,,Evening (17-20)
985,City,,No Cars Available,2016-07-11 18:58:00,,18,2016-07-11,Monday,,Evening (17-20)
987,Airport,,No Cars Available,2016-07-11 18:59:00,,18,2016-07-11,Monday,,Evening (17-20)
979,Airport,,No Cars Available,2016-07-11 19:00:00,,19,2016-07-11,Monday,,Evening (17-20)
982,Airport,,No Cars Available,2016-07-11 19:01:00,,19,2016-07-11,Monday,,Evening (17-20)
977,Airport,,No Cars Available,2016-07-11 19:01:00,,19,2016-07-11,Monday,,Evening (17-20)
986,Airport,,No Cars Available,2016-07-11 19:01:00,,19,2016-07-11,Monday,,Evening (17-20)
991,Airport,,No Cars Available,2016-07-11 19:02:00,,19,2016-07-11,Monday,,Evening (17-20)
978,Airport,,No Cars Available,2016-07-11 19:02:00,,19,2016-07-11,Monday,,Evening (17-20)
984,Airport,,No Cars Available,2016-07-11 19:02:00,,19,2016-07-11,Monday,,Evening (17-20)
994,Airport,,No Cars Available,2016-07-11 19:02:00,,19,2016-07-11,Monday,,Evening (17-20)
988,Airport,,No Cars Available,2016-07-11 19:02:00,,19,2016-07-11,Monday,,Evening (17-20)
1000,Airport,,No Cars Available,2016-07-11 19:02:00,,19,2016-07-11,Monday,,Evening (17-20)
990,Airport,,No Cars Available,2016-07-11 19:03:00,,19,2016-07-11,Monday,,Evening (17-20)
1001,Airport,,No Cars Available,2016-07-11 19:05:00,,19,2016-07-11,Monday,,Evening (17-20)
997,Airport,,No Cars Available,2016-07-11 19:05:00,,19,2016-07-11,Monday,,Evening (17-20)
996,Airport,,No Cars Available,2016-07-11 19:10:00,,19,2016-07-11,Monday,,Evening (17-20)
1009,Airport,,No Cars Available,2016-07-11 19:11:00,,19,2016-07-11,Monday,,Evening (17-20)
1004,Airport,,No Cars Available,2016-07-11 19:11:00,,19,2016-07-11,Monday,,Evening (17-20)
1003,Airport,,No Cars Available,2016-07-11 19:12:00,,19,2016-07-11,Monday,,Evening (17-20)
1016,Airport,,No Cars Available,2016-07-11 19:15:00,,19,2016-07-11,Monday,,Evening (17-20)
1013,Airport,,No Cars Available,2016-07-11 19:15:00,,19,2016-07-11,Monday,,Evening (17-20)
1029,Airport,,No Cars Available,2016-07-11 19:16:00,,19,2016-07-11,Monday,,Evening (17-20)
1017,Airport,,No Cars Available,2016-07-11 19:17:00,,19,2016-07-11,Monday,,Evening (17-20)
1028,Airport,,No Cars Available,2016-07-11 19:17:00,,19,2016-07-11,Monday,,Evening (17-20)
